id,price,bedrooms,bathrooms,sqft_living,floors,yr_built
8021700495,503045,3,3,1560,2,2009
9406500530,249000,2,2,1090,2,1990
9468200100,569950,4,1,1140,1,1916
3179100482,450000,2,2.25,1040,2,2003
5035300650,1.10E+06,4,2,2580,1,1950
6431000015,700000,4,2.5,2310,1.5,1927
5366200210,454000,3,2.5,1590,2,1991
9512501450,555000,3,1.75,1270,1,1969
8651411460,214000,3,1.5,1240,1,1970
8078380230,590000,3,2.5,2210,2,1988
1523069096,459900,3,1.75,2340,1.5,1978
7893203480,205000,3,1.5,1420,1,1987
7795810110,390000,3,1.75,1430,1,1980
191100410,970500,3,2.75,2470,2,1960
6151800330,790000,3,2.5,2390,2,2000
1771100360,320000,3,1,1120,1,1969
1556200265,552500,3,2.25,2700,2,1907
6742700210,1.05E+06,3,3,3490,2.5,1924
1423800210,230000,3,1,1640,1,1966
2125049131,680000,3,1.75,1620,1,1950
5318101765,985000,3,1.75,1670,2,1912
6624300110,375000,4,2.5,1870,2,1990
5160700035,431000,2,1.5,1300,1.5,1900
1472800220,463000,3,2.5,2190,2,1991
3755000090,350000,3,1.75,1320,1,1966
259601010,485000,3,1,1250,1,1964
7939000090,355000,4,1.75,2040,1,1967
2675600025,603500,3,1.75,2140,1,1910
5700000975,860000,5,1.75,2510,1.5,1920
9407150360,259875,5,2.5,2200,2,1996
8146300015,685000,4,2.5,2170,1,1959
9406570300,382500,4,2.5,2980,2,2003
7518500301,490000,3,1,1180,1.5,1902
3739500096,229000,3,2,1540,1,1953
3739500096,430000,3,2,1540,1,1953
267020090,580000,5,2.5,3110,1,1974
534000195,510000,3,1.75,1370,1,1940
5469502700,489990,5,2.25,2440,1.5,1975
7010700110,440000,3,2.25,1760,2,1983
8106300090,479950,3,2.5,2810,1,2006
225069013,806000,4,2.5,2500,1,1997
1685800100,875000,4,2.5,3220,2,1996
293800870,710800,3,2.5,2880,2,1992
7852190580,565000,3,2.5,2700,2,2004
5636000210,359999,5,3,2680,2,1995
1623301185,625000,3,1.75,1780,1,1922
3260810590,349950,3,2.5,2240,2,1999
8589100090,415000,4,2,1610,1,1967
7579200767,435000,2,2,1440,2,2004
623049273,225000,3,1.75,1550,2,1948
1186000035,770000,3,1.75,1720,1,1954
2228900191,340000,3,1.75,1740,1,1959
2597450120,965000,5,2.75,3280,1,1981
3339400515,667000,3,2.75,2216,1,1968
1221000395,250000,1,1,1100,1,1947
1526300015,397990,3,1,1180,1,1948
6163901772,535000,3,1.75,2020,1,1952
1180007005,265950,3,1.5,1150,1,1951
5420300210,258000,3,1.75,2090,1,1986
476000331,505500,3,2.5,1300,3,2005
2558700090,455000,5,2.5,2240,1,1978
4151800410,1.35E+06,5,3.25,3540,1,2005
3586501075,600000,4,2.25,2840,1,1958
4136870110,329800,4,2.5,2080,2,1996
6623400090,222000,2,1,1550,1,1947
1560800150,450000,4,2.5,1900,1,1962
2770605548,952000,3,3.5,2760,2,2004
2023700040,625000,4,2,1410,1.5,1927
1164000040,226800,2,1,1240,1,1960
7135520650,1.21E+06,5,4.25,4420,2,2000
3528400180,350000,4,2.75,3390,1,1961
7820000015,395000,3,1.75,1400,1,1962
1105000229,285000,5,3,2110,2,2002
3625059166,553000,3,1,1310,1,1948
8108600442,254000,3,1,1270,1,1957
8143600015,348140,2,1.5,2060,1,1924
8731900790,354950,4,2.75,2530,1,1977
6079500230,706000,3,2.75,1900,1,1942
7853302370,499000,4,2.5,2910,2,2006
122069107,427500,3,1.5,1900,1.5,1971
4204400175,439000,5,3.5,2880,2,1991
2896310120,545000,4,2.5,2820,2,1998
4083301380,842000,3,1,1620,1.5,1920
1332000100,685000,4,2.5,3320,2,1997
3622069122,665000,4,3.5,3770,2,2003
6052401215,255000,2,1,1200,1,1917
7010700245,565000,5,2.25,2130,1,1959
1311100490,274000,5,1.75,1950,1,1962
9510900360,260000,3,2,1920,1,1969
8679600150,581000,4,2,2510,1,1961
7203600040,625000,3,1.5,1990,1.5,1926
2212900180,220000,3,1,1230,1,1969
2124079010,765000,3,2.25,3190,2,1982
2424059052,1.33E+06,6,4.25,5720,2,2004
6746700615,700000,8,2.5,2280,1.5,1911
3298300530,351000,4,1,1550,1,1959
8929000360,413565,3,2.5,1690,2,2014
2291400236,363000,3,3.25,1651,2,2008
6445800120,679000,4,1.75,2260,1,1962
8682261010,473000,2,1.75,1510,1,2005
8045000180,585888,3,2,1490,1,1966
9475700220,405000,4,2.5,2220,2,2001
3222049055,650000,3,1.75,2800,1,1965
1222069133,415000,4,2.5,2210,1,1975
9165100230,575000,3,2,2150,1,1951
8091411120,220000,3,2.25,1400,1,1985
1777600230,610000,4,3,2450,1,1967
5101400862,499950,3,1,980,1,1941
5317100325,883000,4,2.5,2800,2,1990
9324800455,436000,2,1,1240,1.5,1925
880000208,320000,3,2.5,1610,2,2007
1223089081,425000,3,1.75,1510,1,1989
5556800150,204700,4,2,1670,1,1967
4174600331,384000,6,3,2320,1,1987
5419801120,314000,3,2.75,1900,2,1984
3649100674,535000,3,2.5,2390,2,2003
1525069058,568000,4,1.75,2110,1,1979
7202000220,426000,4,1.5,1470,1,1973
7129301001,675000,4,2.75,2670,2,1908
8860500150,380000,4,2.5,2540,2,2000
7384500110,685000,3,2.5,3450,3,1927
622069123,429000,3,2,1700,1,1991
164000361,799000,4,1.5,1810,1,1968
3438500790,318500,5,1.75,1550,1,1978
2024059110,925000,3,3.25,4110,2,2002
7338400945,420000,3,1.5,2080,1,1963
809003160,570000,2,1,1100,1,1906
8650700090,1.05E+06,4,2.75,3950,2,1960
8151600663,333000,3,1,1250,1,1954
7352200100,1.36E+06,2,1.75,2620,2,1931
1952200220,660000,3,2.5,2290,3,1953
1568100300,350000,6,4.5,3500,2,1980
1568100300,682500,6,4.5,3500,2,1980
2113700485,399990,5,2.75,1690,1,1943
1454600156,860000,5,3.25,4500,2,1968
4204400201,216180,2,1,1120,1,1948
8856890330,300000,4,2.25,1740,2,1989
1922059278,145000,3,1,1010,1,1960
1922059278,255000,3,1,1010,1,1960
6623400356,250000,3,1.75,1200,1,1984
9407111250,245000,3,1,1020,1,1978
5422570760,445000,3,1.75,1850,2.5,1979
4036800910,562000,3,1.5,1830,1,1957
259600530,501000,4,1,2070,1,1963
6303400981,190000,3,1.75,1160,1,1918
7701990300,862500,4,2.75,3280,2,1996
5700002510,1.09E+06,5,2.5,2340,2,1922
2011400230,575000,5,3,3690,1,1960
1921069059,250000,1,1,720,1,1935
1471700410,310000,7,1.5,2660,1.5,1962
2102700025,1.40E+06,5,3.25,4300,2,1957
4222300040,284850,3,1.5,1590,1,1969
3649100676,570000,4,2.5,2590,2,2003
372000040,304000,3,1.75,1720,1,1954
7312200040,560000,4,2.5,1790,1,1983
6052400975,325000,3,1,1590,1,1954
826000495,557510,4,2,1580,1.5,1912
8731900880,305000,4,2.25,2580,1,1967
1523059100,320000,5,1,1740,1,1958
2597550090,455000,5,2.25,3470,1.5,1978
3581000210,383001,3,1,1180,1,1963
4048400191,545000,3,1.75,1700,1.5,1931
7578200025,487500,2,1,1190,1,1925
2379300330,345000,5,2.5,2450,2,2002
8917100180,583000,6,2.75,2630,1,1974
3395300180,534950,3,2.25,2130,2,1977
369000690,403504,4,1,1060,1,1904
7977200720,500000,3,1.75,1480,1.5,1946
2322069175,319502,3,1.75,1610,1,1990
2324039100,525000,4,2.75,2440,2,1960
5631500866,563000,4,3,3100,2,1996
2877101745,898500,4,2.75,2890,1.5,1911
721069087,651000,3,2.5,3240,2,1991
7934000145,450000,4,2.75,2900,2,1911
6072760360,665000,4,2.25,2650,1,1975
6021501635,825000,4,2.5,2560,2,1929
1821059067,200000,3,1,1150,1.5,1938
3295750610,295000,3,2,1760,1,1998
2926059146,748000,4,2.5,3220,2,2004
9429500146,580000,3,2.5,3200,1,1967
7893207490,275000,3,1,1250,1,1942
8945300110,196000,3,1,1000,1,1963
8151600610,235750,2,1,740,1,1938
2923049399,315000,3,2.25,2170,1,1965
3260810110,338000,4,2.5,2370,2,1999
5104530770,353000,4,2.5,2300,2,2006
8661000033,235000,3,1.75,1400,1,1998
4017050820,569999,3,2.5,3080,2,1990
226039279,505000,4,2.25,2350,2,1968
1338800785,1.23E+06,4,3,2660,1.5,1906
2921049079,299000,2,1.75,1250,1,1950
5113260040,240000,3,2,1100,1,1991
3124059023,1.96E+06,3,1.75,3330,1,1960
5351200265,1.27E+06,4,3.25,3640,2,1913
2591010150,405000,2,1.75,1350,2,1986
6163900821,304000,4,2,1310,1,1953
2310060230,272000,4,2.25,1800,2,2003
4449800315,412000,2,1,1260,1,1925
3299600120,698000,4,2.5,2990,2,2001
2490200615,400000,2,1,1140,1,1942
1565950230,305000,3,2.5,2100,2,1994
6402700110,585000,4,2,2400,1,1962
5029450100,190000,2,1.5,1400,1,1982
7525530590,760000,4,2.5,2990,2,1988
226059103,570000,3,1.75,1930,1,1977
6197200021,144000,3,1,980,1,1946
7227500910,139000,2,1,690,1,1942
5100402644,525000,4,1.5,1430,1.5,1945
748000205,293000,1,1,1110,1,1935
7899800476,267100,2,2.5,1250,2,2005
3885804390,1.50E+06,4,3.25,3470,2,2005
1796370150,240000,3,2.25,1500,2,1992
7935000625,975000,3,2.5,2530,2.5,1915
1761300100,279950,5,1.75,2150,1,1970
1112700150,405000,3,1.75,1260,1,1979
2622049052,400000,3,2.5,2740,2,1973
423000035,225000,3,1,960,1,1954
1555300490,250000,3,1,1520,1,1967
6802210450,272950,3,2.25,1570,1,1991
7853310150,625000,5,1,3240,2,2007
4086300065,670000,3,1.75,1280,1.5,1910
809003085,1.07E+06,3,2.5,2130,3,1990
259100110,540000,3,1.75,1970,1,1963
2316800100,525000,3,2.5,2990,2,2003
6414600051,425000,2,1,1160,1,1947
1704900206,465500,3,1.75,1890,1,1965
7853301240,443500,3,2.5,2170,2,2006
3420069055,350000,4,2.25,1570,1,1972
1726069198,850000,3,2.5,3260,2,1984
4468400211,205000,3,2.25,1250,3,2008
1864900230,315000,4,2.5,1940,1,1977
8079040490,470000,3,2.5,2150,2,1992
7856400410,1.10E+06,4,2.25,3310,1,1973
1825079018,340000,3,1.75,3400,1,1979
5151600120,310000,4,2.5,2660,1,1960
4024101050,305000,3,1,950,1,1950
2854800090,307150,3,1.5,1480,1,1959
1726600120,729032,4,2.5,2840,1,1977
627300195,750000,5,2.5,3240,1,1958
2140900100,289000,4,2.5,1961,2,2006
446000150,480000,3,1,1100,1,1950
7436500120,529000,3,1.75,1500,1,1974
6917700195,585000,3,1.75,1480,2,1944
4377000100,704000,4,2.75,2510,1,1976
925049278,607000,4,2,1490,1.5,1926
7558750120,580000,3,2.25,2190,2,1978
7856610490,875000,5,2.5,2530,2,1976
9346930100,610000,4,2.5,2440,1,1976
114100763,230000,3,0.75,1040,1,1941
7214700580,510000,4,2.25,2450,2,1976
4237901075,733000,4,2.5,2210,1,1977
302000375,169100,3,2,1050,1,1953
302000375,250000,3,2,1050,1,1953
6843300090,500000,4,2.25,2730,2,1977
3524039144,700000,2,1,1620,1,1948
1787250210,379000,4,2.75,2410,2,2001
3022079080,650000,4,2.5,3420,2,2002
2402100205,412133,2,1,920,1,1948
1973800150,480000,4,2.25,2330,1,1962
5315100805,650000,3,1.75,1940,1,1957
8682262240,505000,2,2.5,1900,2,2005
9541600490,931088,4,2.5,3510,1,1957
686200490,570000,4,1.75,1860,1,1964
8121101380,475000,3,1,1380,1,1919
9198600035,240000,6,1.75,2210,1,1959
322069141,462000,4,2.5,2640,1,1979
2523039054,1.12E+06,3,2.5,4530,2,1912
1446401540,243000,3,1,1500,1,1970
9541600015,660000,4,2.25,2010,1,1957
7352200025,1.19E+06,2,1.75,2080,1,1939
853600150,1.68E+06,4,4.25,5584,2,1998
9208900037,6.89E+06,6,7.75,9890,2,2001
7853230720,368000,3,2.5,2080,2,2004
8562750220,811500,5,4.25,3970,2,2004
3995700325,275000,2,1,770,1,1948
2387400120,650000,4,2.5,2500,2,2001
822039146,485000,3,2,2410,1.5,1995
1925069183,425000,3,2.5,1340,1,1976
6205500580,530000,3,2.5,2640,1,1978
8835400805,657000,4,1.75,2740,1,1954
1518000230,315000,4,2.75,1580,1,2002
4053200410,273000,4,1.5,2180,1,1954
2141300620,550000,3,2.75,1960,1,1975
3278602170,347000,2,2.25,1560,2,2006
3876310300,525000,5,2.75,2440,1,1972
8141200027,490000,3,1.5,990,2,2007
3034200543,500000,3,2.25,2210,2,1978
7787050180,585000,3,2.75,3080,2,2008
3760500475,926500,4,2.75,2900,1,1981
9301301145,465000,1,1,1020,1,1927
5615100330,200000,4,2,1900,1,1975
4139500410,1.68E+06,6,4.75,5770,2,1998
722039087,220500,2,1,990,1,1949
722039087,329000,2,1,990,1,1949
8129700644,715000,3,4,2080,3,1997
8129700644,780000,3,4,2080,3,1997
4443800385,410000,2,1,1480,1,1949
4443800385,778100,2,1,1480,1,1949
7405700015,406000,3,1,1090,1,1952
2780400035,665000,4,2.5,2800,1,1963
5562100325,305000,2,1,1000,1,1947
7437101030,265000,3,2.5,1640,2,1991
3856904610,485000,4,1,1620,1.5,1923
1423069095,600000,3,2.5,2460,1,1977
2523400205,510000,2,1.5,1860,1,1940
3530420110,195000,2,1,1080,1,1972
6046401030,432500,3,1.75,1980,1,1965
8563000770,490000,3,1.75,1510,1,1967
2215900180,270000,3,2.5,1690,2,1992
2771602450,370000,2,1.5,1010,2,1984
722059233,327500,3,2.5,2090,2,1991
1257201095,826000,2,1,1060,1,1908
4391600035,510000,3,1.75,1750,2,1934
625049310,587750,2,1,890,1,1941
424059100,449228,5,2.5,3020,1,1965
1422029138,565000,3,2.5,2030,1,1999
2723069146,660000,4,2.5,3170,2,2000
5112800042,400000,5,2.75,2470,1,1977
579002870,612500,4,2,2060,1,1949
2461900790,560000,4,1.75,2120,1,1917
6788200360,727000,3,2.25,2180,1.5,1939
1018000110,224000,4,3,2300,2,1976
7701960720,1.08E+06,4,2.5,4200,2,1990
9477201530,439000,3,2.25,1480,1,1977
1821069072,335000,3,1.5,2240,1.5,1980
5035300572,779000,4,1.5,2740,1,1937
1023089019,452000,5,1.75,1830,1.5,1948
2710600015,775000,4,3,2000,1.5,1947
1502400300,235000,3,1.75,1380,1,1967
4045700115,370000,3,1.75,1620,2,1953
7504010590,790000,4,3,3180,2,1976
4389200610,903000,2,1.5,1140,1,1947
1321039076,209950,3,1,970,1,1967
4123800180,309000,3,2.5,1780,2,1988
6415100410,440000,3,1.75,2240,1,1948
4420600015,571500,4,2.25,2810,2,1959
3856901880,514000,2,1,920,1,1906
3878900395,323000,3,1.75,1830,1,1947
9183701345,290000,2,1.75,1560,1,2002
7768700300,2.58E+06,4,4.25,5540,2,2006
3536900110,1.36E+06,3,2,2310,1,1979
7518503830,551000,4,1.5,1470,1.5,1946
2125059161,960000,4,2.5,3430,1.5,1979
2597520720,720000,5,2.5,2900,2,1989
109200730,218000,3,1.75,1850,1,1979
2621750110,334950,4,2.5,2190,2,1997
8644400040,605000,4,2.25,2510,2,1979
4237901345,825000,4,3.25,3200,2,2006
8731982250,268500,4,1.75,1670,1,1974
7942100180,230000,3,1.75,1010,1,1969
3324079089,1.34E+06,4,4,5050,2,2000
7147800015,245500,2,1.5,1430,1,1955
2826049023,440000,3,2.25,1880,1,1982
3905081530,571500,4,2.75,2180,2,1993
9543000945,182500,3,2.25,1830,2,1997
402000145,217000,2,1,970,1,1951
4364200015,335000,2,1.5,1170,1,1941
2979800845,501000,2,1,1010,1,1924
7230900120,339950,3,2.5,2140,1,1979
5018200155,340000,3,1.75,2230,1,1968
6743700317,582500,2,1,1140,1.5,1966
3738900035,298800,2,1,860,1,1948
1328300040,317500,6,1.75,2540,1,1977
952000495,598000,4,2.5,2420,1.5,1926
7996700220,375000,2,2.25,1640,2,1980
7972601445,465000,4,2.25,2550,2,1996
3751601785,551870,3,2.5,2507,2,2006
7212650650,295000,3,2.5,1920,2,1993
2413300730,263500,4,1.75,2210,1,1977
8127700735,1.10E+06,4,4,3530,2,1958
2113701080,300000,2,1,1100,1.5,1920
5700000120,780000,4,1,3390,1.5,1924
3172600031,325000,3,1.5,1590,1,1956
66000265,370000,2,1,820,1,1949
4045800040,715000,4,2.5,2370,1,1974
1430800100,356000,4,2,1600,1,1938
2473411240,329950,4,1.75,1740,1.5,1976
2877100985,490000,3,2.25,1470,2,1984
4310701575,429000,3,3.25,1410,3,2005
7715801030,510000,4,2.5,1620,2,1983
7202331050,550000,3,2.5,2360,2,2003
8820903555,467500,3,1,1830,1,1956
5708500315,615000,5,2,2130,1.5,1926
526059103,325000,2,1,990,1,1953
1352300315,219950,2,1,1010,2,1907
3307700150,950000,3,1,1720,1,1946
809001400,925000,3,1,1630,1.5,1912
6123600090,251200,4,1.5,1310,1,1953
8651401720,215000,3,1.5,1610,1,1968
6386700110,245000,3,2,1850,1,1970
8100900115,259000,3,1.75,1270,1.5,1922
7549801395,349950,4,1.5,1420,1.5,1925
226059096,1.57E+06,5,4.5,5220,2,2001
6021502070,600000,2,1,1410,1,1939
2767603608,405000,2,1.5,1170,3,2001
425059103,625000,3,2.5,1860,2,1993
1624079057,430000,4,1,1620,1.5,1943
1931300688,533000,3,3,1280,3,2004
7732650120,1.05E+06,4,2.5,2750,2,1999
179001425,230000,3,1.75,1420,1,1931
5469300330,275000,4,1.75,2000,1,1975
3678900110,403000,2,1,1100,1,1926
3388300730,550388,3,3,1720,1,1966
4037600115,415500,3,1.5,1240,1,1958
4083302485,913000,3,1.75,2170,1,1925
7857000716,334998,2,1,1800,1,1942
8857600490,201500,3,1,1160,1,1959
925069100,820000,3,2.5,3030,2,1997
4077800518,371000,3,1,890,1,1951
2212200100,229950,4,2.5,2150,1,1976
2212200100,344900,4,2.5,2150,1,1976
5100403876,840000,3,2.5,2060,2,1924
821049191,285000,3,1.5,1380,1,1967
126039599,475000,4,2.25,1800,1,1979
1218000195,420000,2,1,1460,1,1924
9287800375,685000,3,2,2210,1.5,1909
926069140,879000,4,3,3590,2,2005
2407000145,197200,3,1,1140,1,1942
452001280,529950,3,1,1240,1.5,1909
425069020,1.09E+06,4,2.5,4340,2.5,1992
4232901120,792000,3,1.5,1570,2,1915
4233400490,262000,3,2.5,1680,2,1994
4302201005,353900,3,1.75,1560,1,1927
2026079055,380000,1,1.5,1200,1.5,1983
5104510120,305000,3,2.5,1690,2,2002
7857003851,440000,4,2,2310,1,1994
1257202430,1.01E+06,4,3.5,2650,2,2001
5104511530,549900,5,3,3610,2,2003
522069111,678500,4,3,2620,2,1992
5379804537,270000,3,2.25,1760,1,1986
3034200410,430000,3,1,940,1.5,1949
5700003630,1.93E+06,5,4.25,4830,2.5,1914
7203220410,790500,4,2.75,3350,2,2014
2426049168,447450,3,2.25,1570,2,1991
9828701565,375000,3,2,2240,1,1954
259600620,565000,4,2,1950,1,1963
5312100040,400000,2,1,1010,1,1918
1938400040,246000,3,1.5,1630,1,1976
6632900405,329922,3,1.75,1420,1,1967
2125059123,1.25E+06,5,3.25,3950,1,1969
6411600113,375000,3,1,1210,1,1910
6381500035,385000,3,1.75,1890,1,1944
7518500985,591500,4,2.5,1690,1.5,1912
5149800040,255000,4,2,2560,1,1960
3211000930,275000,3,1.5,1350,1,1959
1853081250,800000,4,2.75,3120,2,2010
6632300040,327000,2,1,1140,1,1952
6117501755,355000,4,1.5,2230,1,1954
6163900411,310000,2,1,1050,1,1947
1924069039,869000,5,3.25,4180,2,1979
4058801065,272000,3,2,1200,1,1942
1223089038,665000,5,2.25,3320,2,2000
5420800090,225000,3,2.5,1590,2,1989
2591720360,375000,3,2.5,2750,2,1989
9286750100,375500,3,1.5,1530,1,1975
2392100090,550000,3,1.75,1570,1,1948
4302201085,248000,3,1,1470,1,1946
4302201085,546940,3,1,1470,1,1946
7215730580,680000,4,3,3150,2,2001
2095500120,350000,4,2.5,2380,2,1997
136000220,593000,2,2.5,2000,3,1994
3834000720,390000,2,1,1140,1,1958
3523029077,297000,3,1,1340,1,1924
42000065,355000,2,1,1450,1,1965
3275330120,309900,3,2.5,2020,2,1987
2312400230,257000,3,2.25,1810,2,1992
3472800065,1.70E+06,4,3,3600,2,1959
7518501140,300000,3,2,1260,2,1987
9126100815,500000,3,2,1560,3,2014
2769600590,900000,8,4,4020,1,1968
7215730040,695000,4,3,3150,2,2001
8155760040,213400,4,2.5,1680,2,2001
1376800220,425000,2,1,1320,1,1939
3623059101,420000,3,3,2700,2,1986
7010701016,411000,1,1,1080,1.5,1948
1025069210,762500,4,2.25,3130,2,1986
721049096,569950,5,4.5,4850,2,2001
7347600210,258000,4,1,1220,1.5,1916
3630030180,499000,3,2.25,1780,2,2004
9353300820,310000,3,1,1250,1,1961
4310702876,398500,2,2.5,1780,3,2005
5647900120,250600,4,2.5,1930,1,1981
4123800580,352000,4,2.5,2470,1,1985
6169901006,600000,2,1,1180,1,1909
3735901080,645000,3,1,2270,1,1946
5104520620,291500,4,2.5,1770,2,2004
2422049107,350000,4,1.75,2250,1,1940
3260700360,279000,3,2.5,1540,1,1974
1862400057,320000,2,1,820,1,1940
8682262720,495000,2,2,1580,1,2004
3183110180,490000,4,2.5,2430,1,1989
7986400360,770000,5,1.5,2160,1.5,1926
1789900065,215000,3,1.75,1770,1,1959
222069057,665000,3,3.5,3580,1.5,2005
3822200164,423500,3,2.25,1890,1,1987
1931300665,850000,3,3,1910,1.5,1900
1443500385,155000,2,1,910,1,1943
259600410,505000,3,2.25,1460,1,1963
3630120880,780000,3,3.5,3310,2,2005
2822049210,165000,3,1.5,1630,1,1970
6821100015,707000,2,2.5,2130,1,1972
2267000458,497000,3,2.5,1220,3,2000
2976800115,349170,4,1.75,1670,1,1955
7436600090,287000,4,1.5,1300,1.5,1963
6072800205,2.38E+06,4,2.5,3220,1,1969
3296000110,645000,4,2.5,2430,1,1963
5054800110,238000,5,2.25,2240,2,1990
5054800110,328000,5,2.25,2240,2,1990
7443000652,365000,2,1.5,790,2,2003
3995700220,380000,3,1,1380,1,1948
4191400090,525000,4,1.5,1680,2,1962
7518505070,402000,4,2.25,2000,2,1926
9144300110,308000,2,1,1680,1,1969
7853301930,405000,3,2.5,1960,2,2006
3586500770,808000,3,1.75,2590,1,1951
7203100730,875000,4,3.5,3790,2.5,2010
8644400180,860000,3,2.5,2370,3,1982
2071500011,367500,4,2.25,1930,1,1960
5423600100,604000,6,3.5,2580,1,1987
3734900110,230000,2,0.75,890,1,1934
2126049154,435000,4,2.75,2160,1,1978
1864700300,347500,4,2.5,1970,2,2007
1310930100,525000,4,1.75,1570,1,1981
8103000110,280000,2,1.5,1480,1,1940
8103000110,490000,2,1.5,1480,1,1940
7227501765,265000,4,1.75,1430,1,1942
824069188,645000,4,2.25,2720,1,1979
1402000210,390000,3,2.25,2420,1,1964
5412400180,267500,3,2.5,1400,1,1988
8894200150,1.28E+06,4,3.5,5844,2,2007
4037500110,404000,4,1.75,1840,1,1958
1843100540,380000,3,2.25,2530,2,1989
7856620210,812500,4,2.75,2810,1,1978
425200145,265000,3,1,1020,1,1959
6073300750,480000,5,2.75,2550,1,1967
6450301220,264000,1,1,710,1,1939
3401700150,1.35E+06,5,3,5530,1.5,1969
7200001254,550000,4,1.75,2150,1,1966
9828201745,615000,2,1.5,880,1.5,1929
9238500410,464000,3,1.75,1630,1,1967
2587910180,365000,3,1,1380,2,1976
8663200450,490000,4,2.25,2800,1,1977
1310960220,280927,4,2.25,2070,2,1977
396100110,282613,2,1,830,1,1954
7785350490,675000,3,2.25,2770,2,1982
1795900210,575550,4,2.5,2060,1,1985
1796370730,259900,3,2,1490,1,1990
7787100210,450000,4,2.25,2120,2,1996
1137450120,487500,4,2.5,2810,2,2013
1921059303,275000,4,2.25,2400,2,1973
6699000610,305000,3,2.5,2460,2,2002
3621059048,395000,3,1.75,2030,1,1977
2620069077,215000,3,1,880,1,1940
3083000910,410000,3,2,1320,1.5,1920
192600100,440000,4,2.5,2160,1,1976
5608010750,1.16E+06,4,3.5,4190,2,1994
6140100150,500000,4,2,2280,1,1956
9550203690,961000,5,2.75,2590,2,1909
5423010180,825000,4,2.25,2770,2,1979
2919200665,734000,3,1.75,2145,1.5,1910
2122059199,490000,4,4.25,4480,2,2003
3601200017,175000,4,2.5,1780,2,1991
2658000115,190000,1,1,720,1,1914
7349400610,305000,4,2.25,2050,2,1978
868001790,1.30E+06,3,1,2040,1,1940
1105000015,417000,2,1,920,1,1919
2919201385,275000,2,1,680,1,1906
7202470100,661000,3,2.5,1940,2,1991
2832100910,435000,4,2.75,2230,1,1998
4100000040,788000,5,2.25,2910,1,1972
9320100090,1.80E+06,5,3.25,5270,2,1977
2589300180,408000,5,3.25,2820,1.5,1906
357000025,570000,2,1,1790,1.5,1912
3179100180,1.54E+06,5,3.25,2920,2,1953
2487700065,400000,2,1,840,1,1955
8732040820,247000,3,1.75,1820,1,1987
1160000300,453000,3,1.75,1550,1,1949
3904100035,235000,2,1,1270,1,1923
5288200230,675000,4,1.75,2460,1.5,1919
3331500820,516200,3,2,2110,1,1919
3023039231,650000,1,1,920,1.5,1996
5595900355,257100,3,1.5,1500,1,1945
8682290360,457000,2,2,1440,1,2006
5200100115,540000,3,1.75,1610,1.5,1929
1310700210,268000,3,1.75,1970,1,1966
3298500690,300000,3,1,1150,1,1960
722059002,380000,2,2.5,2110,1,1975
1022069183,725000,3,2.5,3580,1.5,1990
4053200933,249000,3,1,1000,1,1968
5589300205,274000,5,1,1680,1,1929
644000040,1.78E+06,4,3.25,3950,2,2003
1787600165,396500,3,1.75,2390,1,1955
405100165,460000,2,1.5,1820,1,1956
223049087,277000,3,1,1100,1,1957
2742100085,449500,6,4,2280,1,1998
3204300625,785950,4,3,2530,1.5,1925
6619910230,545000,3,2.5,1940,1,1975
3275310220,244000,3,2,1360,1,1983
5466310730,165000,3,2.5,1660,2,1983
2767704055,435000,2,1,800,1,1906
7504100110,642000,3,2.5,2670,1,1987
9320990110,340000,3,2.5,1720,2,1999
1400700150,730000,4,2.5,3550,2,1991
1186000150,563250,3,1.75,1370,1,1982
1024069009,675000,5,2.5,2820,2,1979
464001115,620000,3,1.5,1620,1,1954
886000015,275000,2,2,1290,1,1956
3578600062,270000,3,1,1830,1,1942
1402950450,325000,4,2.5,2040,2,2003
3629970620,476100,4,2.5,1850,2,2005
3537900180,700000,2,1,1300,1,1959
8651442510,220000,4,2,1620,1.5,1978
114700150,236000,3,1.75,1560,1,1975
472000620,790000,3,2.5,2600,1,1951
5491200210,350000,3,1,2010,1,1967
7973202712,130000,2,1,780,1,1941
7970800100,283200,4,2.5,1982,2,2004
8122600165,273000,3,1,1500,1,1945
686530110,599000,5,2.25,2460,1,1976
5151600530,460000,4,2.5,2680,1,1960
1926069192,1.16E+06,4,4.25,5860,2,1996
5649000150,385000,4,1.75,1720,1,1971
7812800775,264250,3,1,1420,1.5,1944
2770604410,608000,3,2.5,1760,3,2006
9485951510,450000,3,2.5,2790,2,1984
1337800805,1.76E+06,3,2,2360,2,1909
4059400265,339950,5,2,1890,2,1944
993000100,760000,6,3.75,3810,2,1977
2917200085,350000,2,1,1160,1,1940
3914000090,541500,3,1.75,2320,1,1960
4157600150,730000,6,2.75,3280,1,1963
3624039111,215000,3,1,980,1,1949
8099900490,420000,3,2,1640,1,1977
1687910100,655000,4,2.25,2060,1,1983
5419800330,240000,3,2.5,1500,2,1981
5035300085,730000,4,2,2360,1,1939
325059131,390000,4,1.5,1940,1,1962
2201500450,473000,3,1,1280,1,1954
3342101270,698000,4,3.5,3630,2,1970
3574750150,511000,3,2.5,1820,2,2005
9828702055,358000,2,1.5,960,2,1993
2207100650,499990,3,1.75,1630,1,1955
240000031,322000,4,2.25,1940,1,1960
2953000300,201000,3,1,980,1,1969
6119700150,765000,4,2.5,3140,1,1988
